DISTRIBUTOR_SENDER_ID;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME;DISTRIBUTOR_ORDER_TAKING_BRANCH_ID;DISTRIBUTOR_SHIP_DATE;DISTRIBUTOR_INVOICE_DATE;DISTRIBUTOR_INVOICE_NUMBER;DISTRIBUTOR_INVOICE_LINE_ITEM;BILL_TO_CUSTOMER_DUNS_NUMBER;BILL_TO_CUSTOMER_NATIONAL_REG_NUMBER;BILL_TO_CUSTOMER_NAME;BILL_TO_CUSTOMER_BILLING_ADDRESS1;BILL_TO_CUSTOMER_BILLING_ADDRESS2;BILL_TO_CUSTOMER_CITY;BILL_TO_CUSTOMER_STATE;BILL_TO_CUSTOMER_ZIP;BILL_TO_CUSTOMER_COUNTRY;SHIP_TO_CUSTOMER_DUNS_NUMBER;SHIP_TO_CUSTOMER_NATIONAL_REG_NUMBER;SHIP_TO_CUSTOMER_CUSTOMER_NAME;SHIP_TO_CUSTOMER_ADDRESS1;SHIP_TO_CUSTOMER_ADDRESS2;SHIP_TO_CUSTOMER_CITY;SHIP_TO_CUSTOMER_STATE;SHIP_TO_CUSTOMER_ZIP;SHIP_TO_CUSTOMER_COUNTRY;VENDOR_ITEM_NUMBER;VENDOR_ITEM_OPTIONS;ITEM_DESCRIPTION;PRODUCT_FAMILY;QUANTITY;QUANTITY_UNIT_OF_MEASURE;UNIT_REPLENISHMENT_COST;EXTENDED_REPLENISHMENT_COST;UNIT_COST;EXTENDED_COST_OF_GOODS_SOLD;COST_UNIT_OF_MEASURE;CURRENCY_CODE;REBATE_NUMBER;;;;;
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 14;11;2024-06-26;2024-06-26;3192966;5;BILL_TO_CUSTOMER_DUNS_NUMBER 141;0;BILL_TO_CUSTOMER_NAME 158;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 079;0;BILL_TO_CUSTOMER_CITY: ID 025;LA;BILL_TO_CUSTOMER_ZIP: ID 146;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 085;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 156;SHIP_TO_CUSTOMER_ADDRESS1: ID 081;0;SHIP_TO_CUSTOMER_CITY: ID 027;LA;SHIP_TO_CUSTOMER_ZIP: ID 188;US;6ES71556AA010BN0;0;SIMATIC et 200sp. bundle PROFINET im. im155-6pn;0;2;EA;342;684;334.8;669.6;EA;USD;35378
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 14;11;2024-06-26;2024-06-26;3192966;23;BILL_TO_CUSTOMER_DUNS_NUMBER 141;0;BILL_TO_CUSTOMER_NAME 158;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 079;0;BILL_TO_CUSTOMER_CITY: ID 025;LA;BILL_TO_CUSTOMER_ZIP: ID 146;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 085;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 156;SHIP_TO_CUSTOMER_ADDRESS1: ID 081;0;SHIP_TO_CUSTOMER_CITY: ID 027;LA;SHIP_TO_CUSTOMER_ZIP: ID 188;US;6GK72425DX300XE0;0;S7-1200 COMMUNICATION MODULE,1242-5;0;1;EA;285;285;285;285;EA;USD;0
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 14;11;2024-06-26;2024-06-26;3192967;1;BILL_TO_CUSTOMER_DUNS_NUMBER 141;0;BILL_TO_CUSTOMER_NAME 158;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 079;0;BILL_TO_CUSTOMER_CITY: ID 025;LA;BILL_TO_CUSTOMER_ZIP: ID 146;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 085;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 156;SHIP_TO_CUSTOMER_ADDRESS1: ID 081;0;SHIP_TO_CUSTOMER_CITY: ID 027;LA;SHIP_TO_CUSTOMER_ZIP: ID 188;US;6GK72425DX300XE0;0;S7-1200 COMMUNICATION MODULE,1242-5;0;-1;EA;-285;-285;-285;-285;EA;USD;0
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 20;7;2024-06-26;2024-06-26;3192985;1;BILL_TO_CUSTOMER_DUNS_NUMBER 022;0;BILL_TO_CUSTOMER_NAME 167;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 140;0;BILL_TO_CUSTOMER_CITY: ID 120;IL;BILL_TO_CUSTOMER_ZIP: ID 239;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 013;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 190;SHIP_TO_CUSTOMER_ADDRESS1: ID 256;0;SHIP_TO_CUSTOMER_CITY: ID 140;TX;SHIP_TO_CUSTOMER_ZIP: ID 268;US;6ES71424BF000AA0;0;ET200PRO, EM 8DO DC24V/0.5A;0;1;EA;123;123;114.8;114.8;EA;USD;28517
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 14;11;2024-06-26;2024-06-26;3193031;1;BILL_TO_CUSTOMER_DUNS_NUMBER 052;0;BILL_TO_CUSTOMER_NAME 211;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 169;0;BILL_TO_CUSTOMER_CITY: ID 079;TX;BILL_TO_CUSTOMER_ZIP: ID 192;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 043;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 215;SHIP_TO_CUSTOMER_ADDRESS1: ID 261;0;SHIP_TO_CUSTOMER_CITY: ID 082;TX;SHIP_TO_CUSTOMER_ZIP: ID 237;US;6ED1055-1MB00-0BA2;0;LOGO DM8 12/24R, EXP. MODULE;0;16;EA;66;1056;66;1056;EA;USD;0
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 11;14;2024-06-26;2024-06-26;3193055;7;BILL_TO_CUSTOMER_DUNS_NUMBER 014;0;BILL_TO_CUSTOMER_NAME 222;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 248;0;BILL_TO_CUSTOMER_CITY: ID 124;OR;BILL_TO_CUSTOMER_ZIP: ID 230;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 164;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 193;SHIP_TO_CUSTOMER_ADDRESS1: ID 175;0;SHIP_TO_CUSTOMER_CITY: ID 054;OK;SHIP_TO_CUSTOMER_ZIP: ID 199;US;6AG15211BL007AB0;0;SIPLUS S7-1500 DI 32X24VDC HF;0;1;EA;537;537;438.55;438.55;EA;USD;16885
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 11;14;2024-06-26;2024-05-20;3193062;22;BILL_TO_CUSTOMER_DUNS_NUMBER 156;0;BILL_TO_CUSTOMER_NAME 236;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 200;0;BILL_TO_CUSTOMER_CITY: ID 122;TX;BILL_TO_CUSTOMER_ZIP: ID 164;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 150;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 313;SHIP_TO_CUSTOMER_ADDRESS1: ID 217;0;SHIP_TO_CUSTOMER_CITY: ID 128;TX;SHIP_TO_CUSTOMER_ZIP: ID 210;US;6SL32101PE321UL0;0;SINAMICS G120 POWER MODULE;0;1;EA;5525.39;5525.39;5525.39;5525.39;EA;USD;40353
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 11;14;2024-06-26;2024-05-20;3193062;38;BILL_TO_CUSTOMER_DUNS_NUMBER 156;0;BILL_TO_CUSTOMER_NAME 236;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 200;0;BILL_TO_CUSTOMER_CITY: ID 122;TX;BILL_TO_CUSTOMER_ZIP: ID 164;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 150;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 313;SHIP_TO_CUSTOMER_ADDRESS1: ID 217;0;SHIP_TO_CUSTOMER_CITY: ID 128;TX;SHIP_TO_CUSTOMER_ZIP: ID 210;US;6XV18703QH30;0;CONF WIRE_TP CORD RJ45/RJ45_3m;0;1;EA;18.72;18.72;18.72;18.72;EA;USD;0
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 11;14;2024-06-26;2024-05-20;3193062;42;BILL_TO_CUSTOMER_DUNS_NUMBER 156;0;BILL_TO_CUSTOMER_NAME 236;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 200;0;BILL_TO_CUSTOMER_CITY: ID 122;TX;BILL_TO_CUSTOMER_ZIP: ID 164;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 150;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 313;SHIP_TO_CUSTOMER_ADDRESS1: ID 217;0;SHIP_TO_CUSTOMER_CITY: ID 128;TX;SHIP_TO_CUSTOMER_ZIP: ID 210;US;6SL30401LA010AA0;0;S120 CU310-2 PN PROFINET INTERFACE;0;1;EA;976.38;976.38;770.63;770.63;EA;USD;37580
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 11;14;2024-06-26;2024-05-20;3193062;43;BILL_TO_CUSTOMER_DUNS_NUMBER 156;0;BILL_TO_CUSTOMER_NAME 236;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 200;0;BILL_TO_CUSTOMER_CITY: ID 122;TX;BILL_TO_CUSTOMER_ZIP: ID 164;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 150;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 313;SHIP_TO_CUSTOMER_ADDRESS1: ID 217;0;SHIP_TO_CUSTOMER_CITY: ID 128;TX;SHIP_TO_CUSTOMER_ZIP: ID 210;US;6SL30540EJ001BA0;0;SINAMICS S120 CF card V4.8;0;1;EA;105.56;105.56;87.29;87.29;EA;USD;37580
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 11;14;2024-06-26;2024-05-20;3193062;44;BILL_TO_CUSTOMER_DUNS_NUMBER 156;0;BILL_TO_CUSTOMER_NAME 236;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 200;0;BILL_TO_CUSTOMER_CITY: ID 122;TX;BILL_TO_CUSTOMER_ZIP: ID 164;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 150;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 313;SHIP_TO_CUSTOMER_ADDRESS1: ID 217;0;SHIP_TO_CUSTOMER_CITY: ID 128;TX;SHIP_TO_CUSTOMER_ZIP: ID 210;US;6SL30550AA004CA5;0;ASM CONTROL AOP30 OPERATOR PANEL;0;1;EA;790.92;790.92;620.57;620.57;EA;USD;37580
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 11;14;2024-06-26;2024-05-20;3193062;45;BILL_TO_CUSTOMER_DUNS_NUMBER 156;0;BILL_TO_CUSTOMER_NAME 236;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 200;0;BILL_TO_CUSTOMER_CITY: ID 122;TX;BILL_TO_CUSTOMER_ZIP: ID 164;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 150;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 313;SHIP_TO_CUSTOMER_ADDRESS1: ID 217;0;SHIP_TO_CUSTOMER_CITY: ID 128;TX;SHIP_TO_CUSTOMER_ZIP: ID 210;US;6FX80021AA011AD0;0;SIGNAL CABLE,PREFAB,TRAILING,MC800,3M;0;1;EA;106.6;106.6;84;84;EA;USD;37580
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 11;14;2024-06-26;2024-05-20;3193062;48;BILL_TO_CUSTOMER_DUNS_NUMBER 156;0;BILL_TO_CUSTOMER_NAME 236;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 200;0;BILL_TO_CUSTOMER_CITY: ID 122;TX;BILL_TO_CUSTOMER_ZIP: ID 164;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 150;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 313;SHIP_TO_CUSTOMER_ADDRESS1: ID 217;0;SHIP_TO_CUSTOMER_CITY: ID 128;TX;SHIP_TO_CUSTOMER_ZIP: ID 210;US;6EP33337LB000AX0;0;SITOP PSU6200 24 V3.7 A NEC CLASS II;0;1;EA;96;96;96;96;EA;USD;0
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 11;14;2024-06-26;2024-05-20;3193063;22;BILL_TO_CUSTOMER_DUNS_NUMBER 156;0;BILL_TO_CUSTOMER_NAME 236;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 200;0;BILL_TO_CUSTOMER_CITY: ID 122;TX;BILL_TO_CUSTOMER_ZIP: ID 164;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 150;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 313;SHIP_TO_CUSTOMER_ADDRESS1: ID 217;0;SHIP_TO_CUSTOMER_CITY: ID 128;TX;SHIP_TO_CUSTOMER_ZIP: ID 210;US;6SL32101PE321UL0;0;SINAMICS G120 POWER MODULE;0;1;EA;7864.71;7864.71;6049.78;6049.78;EA;USD;37580
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 11;14;2024-06-26;2024-05-20;3193063;38;BILL_TO_CUSTOMER_DUNS_NUMBER 156;0;BILL_TO_CUSTOMER_NAME 236;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 200;0;BILL_TO_CUSTOMER_CITY: ID 122;TX;BILL_TO_CUSTOMER_ZIP: ID 164;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 150;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 313;SHIP_TO_CUSTOMER_ADDRESS1: ID 217;0;SHIP_TO_CUSTOMER_CITY: ID 128;TX;SHIP_TO_CUSTOMER_ZIP: ID 210;US;6XV18703QH30;0;CONF WIRE_TP CORD RJ45/RJ45_3m;0;1;EA;18.72;18.72;18.72;18.72;EA;USD;0
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 11;14;2024-06-26;2024-05-20;3193063;42;BILL_TO_CUSTOMER_DUNS_NUMBER 156;0;BILL_TO_CUSTOMER_NAME 236;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 200;0;BILL_TO_CUSTOMER_CITY: ID 122;TX;BILL_TO_CUSTOMER_ZIP: ID 164;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 150;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 313;SHIP_TO_CUSTOMER_ADDRESS1: ID 217;0;SHIP_TO_CUSTOMER_CITY: ID 128;TX;SHIP_TO_CUSTOMER_ZIP: ID 210;US;6SL30401LA010AA0;0;S120 CU310-2 PN PROFINET INTERFACE;0;1;EA;1117.42;1117.42;770.63;770.63;EA;USD;37580
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 11;14;2024-06-26;2024-05-20;3193063;43;BILL_TO_CUSTOMER_DUNS_NUMBER 156;0;BILL_TO_CUSTOMER_NAME 236;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 200;0;BILL_TO_CUSTOMER_CITY: ID 122;TX;BILL_TO_CUSTOMER_ZIP: ID 164;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 150;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 313;SHIP_TO_CUSTOMER_ADDRESS1: ID 217;0;SHIP_TO_CUSTOMER_CITY: ID 128;TX;SHIP_TO_CUSTOMER_ZIP: ID 210;US;6SL30540EJ001BA0;0;SINAMICS S120 CF card V4.8;0;1;EA;105.56;105.56;87.29;87.29;EA;USD;37580
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 11;14;2024-06-26;2024-05-20;3193063;44;BILL_TO_CUSTOMER_DUNS_NUMBER 156;0;BILL_TO_CUSTOMER_NAME 236;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 200;0;BILL_TO_CUSTOMER_CITY: ID 122;TX;BILL_TO_CUSTOMER_ZIP: ID 164;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 150;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 313;SHIP_TO_CUSTOMER_ADDRESS1: ID 217;0;SHIP_TO_CUSTOMER_CITY: ID 128;TX;SHIP_TO_CUSTOMER_ZIP: ID 210;US;6SL30550AA004CA5;0;ASM CONTROL AOP30 OPERATOR PANEL;0;1;EA;806.74;806.74;620.57;620.57;EA;USD;37580
Y'all Supply;DISTRIBUTOR_ORDER_TAKING_BRANCH_NAME 11;14;2024-06-26;2024-05-20;3193063;45;BILL_TO_CUSTOMER_DUNS_NUMBER 156;0;BILL_TO_CUSTOMER_NAME 236;BILL_TO_CUSTOMER_BILLING_ADDRESS1: ID 200;0;BILL_TO_CUSTOMER_CITY: ID 122;TX;BILL_TO_CUSTOMER_ZIP: ID 164;US;SHIP_TO_CUSTOMER_DUNS_NUMBER: ID 150;0;SHIP_TO_CUSTOMER_CUSTOMER_NAME: ID 313;SHIP_TO_CUSTOMER_ADDRESS1: ID 217;0;SHIP_TO_CUSTOMER_CITY: ID 128;TX;SHIP_TO_CUSTOMER_ZIP: ID 210;US;6FX80021AA011AD0;0;SIGNAL CABLE,PREFAB,TRAILING,MC800,3M;0;1;EA;109.2;109.2;84;84;EA;USD;37580
